"specimen_ID","Genus","species","Subspecies","common_name","Year","yr_accuracy","Status","State","County","Locality","HUC8_number","HUC8_name","GISLatDD","GISLongDD","lat_long_accuracy","lat_long_source","disposal","Museum_Cat_No","record_type","Reference"
570747,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570678,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570676,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570637,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570627,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570563,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #5","3090202","Everglades",25.43669,-80.69572,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570558,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #6","3090202","Everglades",25.43475,-80.73496,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570638,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, Main Park Rd., Array #6","3090202","Everglades",25.43475,-80.73496,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
550090,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1985,"Actual","established","FL","Miami-Dade","Everglades National Park, Royal Palm-Anhinga Trail Pond.","3090202","Everglades",25.38111,-80.60555,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 42825","Specimen","See disposal and Musuem_cat_no fields"
550098,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1985,"Actual","established","FL","Miami-Dade","Everglades National Park, Snook Creek, NE of Joe Bay.","25060000","",25.23889,-80.55,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 42826","Specimen","See disposal and Musuem_cat_no fields"
570839,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 1HL, depth category M2","3090202","Everglades",25.38241,-80.61653,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570829,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 1HL, depth category M2","3090202","Everglades",25.38241,-80.61653,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570814,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 1HL, depth category M2","3090202","Everglades",25.38241,-80.61653,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570740,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 2HL, depth category S","3090202","Everglades",25.38236,-80.61665,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570775,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 3HL, depth category D1","3090202","Everglades",25.38246,-80.61681,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570842,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 3HL, depth category D1","3090202","Everglades",25.38246,-80.61681,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570777,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 3HL, depth category D2","3090202","Everglades",25.38257,-80.61684,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570780,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2004,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 3HL, depth category M","3090202","Everglades",25.38252,-80.61683,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570818,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 3HL, depth category M","3090202","Everglades",25.38252,-80.61683,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
570833,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Miami-Dade","Everglades National Park, solution hole complex 3WR, depth category D1","3090202","Everglades",25.42417,-80.65423,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=19660"
550121,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2000,"Actual","established","FL","Miami-Dade","Little Madeira Bay, west of Taylor River","25060000","",25.19105,-80.64105,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 119175","Specimen","See disposal and Musuem_cat_no fields"
550083,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1992,"Actual","established","FL","Miami-Dade","Road-side ditch (W side of road), 1.4 miles N of entrance to Chekika State Rec. Area, on SW 237th Ave (=JDW92-10).","3090202","Everglades",25.63463,-80.57536,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 92163","Specimen","See disposal and Musuem_cat_no fields"
550080,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1992,"Actual","established","FL","Miami-Dade","Roadside ditch on W side of Grossman Drive, 1.4 miles N of entrance to Chekika State Rec. Area, at SW 237th Avenue.","3090202","Everglades",25.62842,-80.57522,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 91596","Specimen","See disposal and Musuem_cat_no fields"
550127,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2000,"Actual","established","FL","Miami-Dade","Snake Creek Canal, 1.0 kilometers reach immediately W of US 441, about 1.0 miles S Broward County line","3090206","Florida Southeast Coast",25.9604,-80.2093,"Accurate","reported","North Carolina State Museum of Natural Sciences ichthyology collection","NCSM 29186","Specimen","See disposal and Musuem_cat_no fields"
775050,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2014,"Actual","established","FL","Miami-Dade","Snapper Creek (C-2) Canal, Bird Road lateral","3090206","Florida Southeast Coast",25.70975,-80.38154,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=27192"
550102,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2000,"Actual","established","FL","Miami-Dade","Southwest side of Canal C111, at mile marker 9 on SFWMD Canal Levee Road, at 9 mi S of FL Hwy 9336 (1 mi S of Water . . .","3090206","Florida Southeast Coast",25.31703,-80.52402,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 144601","Specimen","See disposal and Musuem_cat_no fields"
550103,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1992,"Actual","established","FL","Miami-Dade","Taylor Slough, Everglades National Park","3090202","Everglades",25.33289,-80.62605,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163229","Specimen","See disposal and Musuem_cat_no fields"
550104,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1993,"Actual","established","FL","Miami-Dade","Taylor Slough, Everglades National Park","3090202","Everglades",25.33289,-80.62605,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163375","Specimen","See disposal and Musuem_cat_no fields"
550117,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1993,"Actual","established","FL","Miami-Dade","Taylor Slough, Everglades National Park","3090202","Everglades",25.33289,-80.62605,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163400","Specimen","See disposal and Musuem_cat_no fields"
550099,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1993,"Actual","established","FL","Miami-Dade","Taylor Slough, Everglades National Park","3090202","Everglades",25.33289,-80.62605,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163106","Specimen","See disposal and Musuem_cat_no fields"
550113,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1995,"Actual","established","FL","Monroe","Big Cypress Nat. Preserve: Loop Rd @ Gaging station about 5.1 mi S of Tamiami Tr (W end)- Roberts Lake Strand/Sweetwater Strand (NAWQA station #11)","3090204","Big Cypress Swamp",25.78883,-81.10004,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 101876","Specimen","See disposal and Musuem_cat_no fields"
550087,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2000,"Actual","established","FL","Monroe","Little Madeira Bay","25060000","Floridian",25.19058,-80.64122,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 140416","Specimen","See disposal and Musuem_cat_no fields"
550129,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2001,"Actual","established","FL","Okeechobee","Lake Okeechobee: rim canal near boat ramp of Big Lake Lodge","3090102","Northern Okeechobee Inflow",27.18333,-80.73333,"Accurate","reported","Texas Cooperative Wildlife Collection vertebrate collection","TCWC 11190.02","Specimen","See disposal and Musuem_cat_no fields"
550084,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Osceola","Lake Tohopekaliga","3090101","Kissimmee",28.20196,-81.3901,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 164317","Specimen","See disposal and Musuem_cat_no fields"
550094,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2006,"Actual","established","FL","Osceola","Lake Tohopekaliga at southern end","3090101","Kissimmee",28.18617,-81.35772,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 163461","Specimen","See disposal and Musuem_cat_no fields"
586871,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1998,"Actual","established","FL","Palm Beach","[No locality description provided by MARIS]","3090206","Florida Southeast Coast",26.48,-80.08,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
586872,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1998,"Actual","established","FL","Palm Beach","[No locality description provided by MARIS]","3090206","Florida Southeast Coast",26.48,-80.08,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
586873,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1999,"Actual","established","FL","Palm Beach","[No locality description provided by MARIS]","3090206","Florida Southeast Coast",26.48,-80.08,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
586874,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1999,"Actual","established","FL","Palm Beach","[No locality description provided by MARIS]","3090201","Lake Okeechobee",26.77,-80.82,"Accurate","reported","","","Literature","http://nas.er.usgs.gov/queries/references/ReferenceViewer.aspx?refnum=26408"
550116,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Palm Beach","Sugar cane fields, approximately 20 km W of Belle Glade canals","3090202","Everglades",26.72817,-80.44183,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 170006","Specimen","See disposal and Musuem_cat_no fields"
550079,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",2005,"Actual","established","FL","Palm Beach","Unspecified water body, 1 kilometer N of Belle Glade","3090202","Everglades",26.72033,-80.66669,"Accurate","reported","Florida Museum of Natural History ichthyology collection","UF 170005","Specimen","See disposal and Musuem_cat_no fields"
31602,"Cichlasoma","urophthalmus","NULL","Mayan Cichlid",1984,"Actual","established","FL","Miami-Dade","Everglades National Park, creek system near Florida Bay","3090202","Everglades",25.212396,-80.80719,"Approximate","Map derived","NULL","NULL","Personal communication","No literature reference available. For more information contact NAS staff"
